,movie_title,review_title,review_rating,review_text,classic_1,inspiring_1,deep_1,revolutionary_1,nostalgic_1,negative_1,note_1,classic_2,inspiring_2,deep_2,revolutionary_2,nostalgic_2,negative_2,note_2
221,The Thing," A classic that still holds up to this very day
",10,"""I know I'm human. And if you were all these things, then you'd just attack me right now, so some of you are still human. This thing doesn't want to show itself, it wants to hide inside an imitation. It'll fight if it has to, but it's vulnerable out in the open. If it takes us over, then it has no more enemies, nobody left to kill it. And then it's won.""John Carpenter's ""The Thing"" is one of the most entertaining horror films ever made  fast, clever and purely exciting from start to finish. This is how all movies of the genre should be made.Taking place in the Antarctic in 1982, the movie focuses specifically on a group of American scientists. We are given no introduction to their mission, but are thrust into their existence when a pair of seemingly crazy Norwegians appears at their base camp, chasing an escaped dog. The Norwegians are killed, and the dog finds its way into the colony, which is when things really start to get crazy.It is soon made quite clear that the ""dog"" is actually a shape-shifting alien organism, which manifests itself upon the physical form of its victims  in other words, it begins to eat the Americans, and imitate them so well that the remaining humans cannot discern the difference between their friends and enemiesThe pack of scientists, led by MacReady (Kurt Russell), begin to fight for their own survival, using wits instead of brawn. If the Thing is indeed amongst them, then how are they to go about revealing it? How many Things are there? How can the Thing be killed? (Or can it be destroyed at all?)The creature's origins in the film are explained easily: Thirty thousand years ago a spacecraft plummeted to Earth, and was frozen in the Antarctic ice. The Thing tried to escape, and was discovered in the ice by the Norwegians, who unknowingly released it from its natural prison.""The Thing,"" the movie itself, is similar to Ridley Scott's iconic ""Alien"" (1979). Many comparisons have been made  the protagonists are stranded in a desolate area, stalked by a seldom seen foe that manages to kill them off one-by-one. However, ""The Thing""  for all practical purposes  came first.Based on the famous short story ""Who Goes There?"" by John W. Campbell, Jr. (writing under pseudonym as Don A. Stuart), the film was originally adapted as a feature production in 1951 by Howard Hawks and Christian Nyby. The result was ""The Thing From Another World,"" an unarguable classic. But to be fair, it bore little resemblance to the short story, and Carpenter's remake does it more justice.The idea of the Thing being able to adapt the physicality of anyone is what essentially makes this movie so great, and is the most vital link to the short story. In 1951 the special effects were simply too poor to reasonably portray the shape-shifting organism, but thirty-one years brought many advances in SFX.Creature effects artist Rob Bottin does an excellent job of turning what could have easily become a cheesy gore-fest into a startlingly frightening (and realistic) mess of blood and fear. The Thing, although never actually taking one specific form, is constantly seen in a morphing stage, and the effects are simply superb. They still pack a punch twenty-two years later.Ennio Morricone's score (nominated for a Razzie Award at the time) is a bit too electronic and tinny, but nevertheless haunting when used correctly.
From the fact that its cast consists entirely of males, to the fact that its ending is one of the most thought-provoking and untypical conclusions of all time, ""The Thing""  by any standards  is unconventional Hollywood at its best. It comes as no surprise that, at the time of its release, ""The Thing"" performed poorly in theaters, and ""E.T.""  released the same year and featuring a much kinder alien  became the higher-grossing picture of the two (by far).In the long run, however, ""The Thing"" is superior in almost every conceivable way. Spielberg's tale is outdated and flopped during its 20th Anniversary Re-Release. ""The Thing,"" on the other hand, has gradually climbed a ladder of cult classics  it is one of the most famous non-famous movies ever made.Carpenter is notorious for having a very uneven career  from his amazing ""Assault on Precinct 13"" (1976) to the magnificent ""Halloween"" (1978) to the disappointing and silly ""Escape from L.A."" (1996), ""The Thing"" remains his very best motion picture. Although its reputation over the years has never been honorary enough to land it a spot on most ""great movies"" lists, ""The Thing"" is still one of my favorite horror films, and  upon close inspection  masterfully crafted. It is a daring and ingenious thrill-ride that is simultaneously unique and chilling  a genuine relief for film buffs who are tired of the same old horror knock-offs. This one, at the very least, is genuinely unpredictable.",,,,,,,,,,,,,,
222,The Third Man," fantastic film that takes place in postwar Vienna
",10,"Even today in Vienna, one can take the ""Third Man Tour"" (Der Dritte Man) except, of course, that Orson Welles wouldn't go into the Viennese sewers and those scenes were done in England. There were actual sewer scenes with a double. Never mind, it is still a magnificent black and white film 99% filmed in Vienna. Directed by Carol Reed, it stars Joseph Cotten, Orson Welles, and Alida Valli.Western novelist Holly Martins (Cotten) comes to Vienna at the behest of his old friend Harry Lime, but when he arrives, he learns that Lime is dead after being hit by a car. He investigates and finds the circumstances very strange indeed, especially when learning there was a third man that helped carry Harry's body to the sidewalk, a man who has since disappeared.He then meets Harry's girlfriend (Alida Valli). And he also meets a police officer in the British section of Vienna, Inspector Calloway (Trevor Howard), who tells him that Harry was a murderer and a racketeer, and it's better that he's dead. Holly is shocked and demands proof.One of the most atmospheric films ever made, with its zither music, cinematography, and Vienna at nighttime. Then there's some brilliant dialogue, particularly the ""cuckoo clock"" speech made by Orson Welles.The cinematography is particularly striking: odd angles, back lighting, and shadows on empty streets. And who can forget the man hidden in the doorway, when the light from an apartment goes on and shows his face - certainly one of the great appearances of a star in a film.One feels Lime's presence throughout the film, though he only has five minutes of screen time.Though none of these actors were the first choice to play their roles, they are all excellent.There was a Third Man TV series in 1959 that ran for six years and starred Michael Rennie as Lime. In the series, Lime is a hero. He's no hero in the movie, but it is a powerful story and film, never forgotten once seen.",,,,,,,,,,,,,,
223,The Treasure of the Sierra Madre," Just a great movie all around, but a very dark tale
",9,"This film is a sharp-edged study of the effects of greed on otherwise normal men, and one man in particular: Bogart's Fred C. Dobbs. Dobbs and Bob Curtin (Tim Holt) are down and out and meet up with prospector Howard (Walter Huston). When Dobbs wins a lottery, he uses the proceeds to finance a trip for the three to central Mexico to search for gold. The three have to deal with the lawlessness of central Mexico at the time - bandits were actually on the loose in that country killing anybody with stuff, and taking that stuff. The Federales were a violent solution to a violent problem - killing the bandits after a summary judgement and the bandits having dug their own graves. So our trio not only have to worry about bandits once they strike gold, they have to worry about the darkness of their own souls. In the beginning, Bogart's Fred C. Dobbs is a decent guy who does not take advantage of others. Dobbs only takes his money from the guy that wouldn't pay and he does share his lottery ticket and is generous with his fellow miners, but as greed begins to take root in him, little by little we see his goodness eaten away. It's a great credit to the writing and Bogart's skills that this is done gradually and played out over time. Incidentally, that's director John Huston ""staking him to a meal"". One of the best director cameos ever (although Polanski in Chinatown is equally great)! Dobbs overestimates himself and the fallibility of human nature. Walter Hustons character freely admits what gold could do to any of them including himself. Dobbs is sure it will never happen to him, but he's never had anything, so he's never faced temptation, and when he falls it's a long way down. This may be Tim Holt's finest performance - it was probably his finest opportunity given he had spent years laboring as a B western star on the RKO lot. Walter Huston as the prospector, minus his dentures and plus a bunch of pounds and with holes in his clothes is not the debonair fellow you are used to seeing in film . If Mary Astor's character in Dodsworth could have thought this was the future appearance of the man she loved, would she have taken her gondola in the other direction? I guess we'll never know.Highly recommended as one of the great character studies in which several characters get studied in detail.",,,,,,,,,,,,,,
224,The Truman Show," An unassuming film that is thought provoking on so many levels, well acted and thoroughly enjoyable however you come to it
",,"Truman Burbank is an ordinary guy in an ordinary little seaside town of Seahaven Island where nothing really happens. Everything is clean, everything is perfect, he knows people but never really connects to anyone. The one woman he ever really loved is not his wife and has long since left for the other side of the world where he longs to visit but feels he can never go. Paralysed by his fear of water since seeing his father die on a boating accident, Truman still feels he is missing something. A strange light falling from the sky, a man who reminds him of his dead father, a strange radio broadcast and the feeling that the world really stops when he shuts his eyes all combine to make him feel something is wrong  but what is it that he seeks but feels he cannot find?When I first saw this film it was with my girlfriend (who would then become my wife, then ex-wife!) and I remember how she and our friends felt a little bit cheated by the film that they had expected to be yet another wacky Jim Carrey comedy. In fairness to her and the others, it was easy to do this at the time  who would have thought that Jim Carrey would be able to act  certainly not the marketing department that sold this film on the basis of it being a hilarious film as opposed to the thoughtful and rewarding film it turned out to be. The plot can be viewed on so many levels that it is honestly easier to leave it to each viewer to take what they will from it. On the most obvious level it satirises the media, the emotional façade of television and (the increasingly relevant) look at reality shows. To others it will say as much about God, the empty drone of life and the things that we all desire. Of course to others it will just be a comedy with general comments to make  and there is nothing wrong with that whatsoever; in fact the multi-level approach works to make it appeal to many audiences.Starting as a comedy, I am always taken by how well the film moves to become more and more interesting but yet never loses sight of those audience members who have come for the basic story. Hence it delivers an enjoyable and engaging central narrative that, plainly put, makes for a comic and involving yarn  we grow to care for Truman and this makes the ending an emotional and satisfying one even if some viewers will bemoan the fact that (to them) it appears 'open ended'. That it is also a very thought-provoking affair is only a bonus, with the satire working on many levels. Of course by seeming to tackle so many subjects and issues in such a short running time, the film never really gets its teeth deep into any one of them but this is not a major problem because it leaves us to do that in our heads after the film finishes.The cast is roundly superb even if the majority of them are in minor roles. Of course it is easy now to look back at Carrey and accept that he can act straight but at the time it seemed so unlikely and few felt it was a good casting choice. Of course, seeing the end result it is clear that he can and he delivers such a great performance that he really makes the film work.He is comic but yet serious, sympathetic but not worthy of pity  it is a great delivery and one that basically meant that I now look at his Ace Ventura stuff as the 'other' category and see his acting as his real work (6 years ago that was vice versa). Carrey carries the film, being on screen for almost the entire film but he has good support from Linney, Emmerich, Krause and others who play it well despite being stuck in the necessary stiff and unreal roles. The controller etc roles are all well played and feature a collection of well known faces including a great support role from Harris through to roles for Giamatti, Shearer, Baker Hall and a few others. It may be Carrey's show but the support certainly helps.Overall this is a great film that can be appreciated as much for what it is on the surface (a great little comic story) as it can for the issues that it hints at all the time. There was a time when some viewers may have looked to a Carrey film to be a load of mugging an crude, basic laughs but this was the film that saw that change. Thought provoking, funny, entertaining, short, enjoyable and well acted throughout  well worth seeing and well worth coming back to several times.",,,,,,,,,,,,,,
225,The Usual Suspects," the American thriller of the nineties
",10,"One day in a bookshop, I flipped through a book entitled: ""the movies of the nineties"" and this movie wasn't included! How can a book specialized in cinema skip such a milestone of the last decade? Any movie buff, any cinema critic must have considered the nineties a fruitful era for the American thriller. According to one's tastes, some will say that the best thriller of the nineties is ""Silence of the Lambs"" (1991). For others it will be ""Pulp Fiction"" (1994) while others will praise to the skies ""Se7en"" (1995). For me, the pinnacle is this present movie, ""the Usual Suspects"" (1995) with its staggering story (to put it mildly). It's a sensational debut for Bryan Singer which enabled to put him on the map. With a little help from his accomplice Christopher McQuarrie, he signed an unparalleled gem in the landscape of the American thriller, even the whole cinema.The average viewer who watches ""the Usual Suspects"" for the first time might think that the whole crew concocted him a meandering story with as a leading thread, Spacey's convoluted story. At the end of the projection, he may feel puzzled and will probably wish to watch the movie a second time. He won't regret it and Singer and McQuarrie will rejoice at it. Their masterwork gains by several repeated viewings to appreciate the subtleties of a rich movie with a convoluted construction which will take its seemingly definitive form in the five last minutes. To watch ""the Usual Suspects"" is like gathering the pieces of an intriguing puzzle, a little like any other suspenseful movie but in the case of Singer's flick, one will never really be able to completely end it. So many things happen in less than two hours that we are never really sure of what we watch and this is reinforced by a breathtaking unexpected twist at the end which makes our assumptions falter. Singer and McQuarrie take a mischievous delight in taking the viewer in their nebulous scenario and to follow it according to Spacey's declarations and it's obvious that they raise more questions than answers. It's up to the viewer to make his imagination work and to bring his thoughts on the film. This is what inspires its pernicious charm.From Spacey's story, the authors developed a top quality script, set with clockwork precision. Singer's directorial style virtually evolutes on the razor's edge and conveys an increasing tension. It is filled with ingenious visual ideas and served by fluid camera movements. Singer was in his early thirties when he shot his film but it presents the signs of a seasoned author. There's also a tight editing and a unsettling score which cement the movie in its place of winner. More remarkable, the authors pull off with gusto to increase the audience's curiosity throughout the film in spite of a somewhat deliberate confusion and the interest won't weaken until the end which constitute the apex: an unexpected twist which will leave the audience speechless once they understood it. In Singer's flick, it doesn't disappoint because there are little but noticeable visual and verbal clues which justify it. However, it has something unsettling. We believe that we are at the end of the maze but there's more to the picture than meets the eye. Maybe this ""coup de theatre"" veils one more truth. Maybe also the shrewdest ones will have guessed it but the result is the same for any viewer: Singer puts a baffled spectator in his pocket.Singer and Quarrie show a perfect master in the domain of the film noir: an ominous atmosphere, nocturnal scenes which stay rooted in the mind and a deep psychology of certain characters which give more substance to the film. Considering the last point, the character of Gabriel Byrne is the most interesting one: a former crooked cop who seemingly redeemed himself in catering but caught up by his past and forced to come back to work. I personally think that Byrne is the stand-out of the topflight cast the movie boasts. But don't neglect the other members. Kevin Spacey pocketed a deservedly Oscar in 1996 and the rest of the cast doesn't stay on the bench. Maybe Singer grants a little shallow attention to the three others baddies in the gang but in a way it's necessary to underscore the fact that they're lousy gangsters embroiled in a infernal spiral and unable to perceive what lies beneath all this. Pete Postlewhaite and Chazz Palminteri make their scenes count too.A riveting storytelling, a painstaking flash-back, a tight and first-class directing, a thoughtful twist, a topnotch cast, ""the Usual Suspects"" includes almost everything a director would sell his soul for. Everything contributes to make it a stalwart model in the suspenseful movie and the whole cinema. After the first vision, be prepared for mental gymnastics and for a second screening...",,,,,,,,,,,,,,
226,The Wages of Fear," Tense, fearless
",8,"In The Wages of Fear, four men in a remote South American town have the enviable task of transporting a metric buttload (technical term) of nitroglycerin across mountainous roads in poor condition. It's a taut, superbly suspenseful thriller, guided with a steady hand by director Henri-Georges Clouzot, who would go on to direct the classic Diabolique in 1955.Yves Montand, in a rare dramatic role, plays Mario, the ostensible protagonist of our tale. He's been stuck in this backwater for some time, but it costs a lot of money to get out – plane fares are through the roof, and there's no train, and there's no neighboring village. In short, you're stuck there until you can buy a ticket – and pay for a passport, of course.Mario spends his days looking for work, wooing tavern worker Linda, and despairing about the lack of work. There's an American oil company in town, but they're no longer hiring. His monotonous lifestyle is interrupted by the arrival of fellow expat Jo (Charles Vanel), a tough-looking older man who quickly wins Mario's favor at the expense of the rest of the men in town.The oil company, in fact, has its own problem – one of their large derricks has exploded, causing a huge oil fire. Company man Bill O'Brien decides to send two trucks loaded with nitro from the town up the mountain to the derrick. (The eventual idea is to set off charges, which will somehow contain or extinguish the fire.) O'Brien has no trouble scaring up volunteers for the task, since the men of the town are largely unemployed. Four men will be selected to take the two trucks. Only one truck is needed; the second is truly just in case there's an accident with the first one. The men will receive $2000 when the work is finished, more than enough to secure passage out of the backwater.Mario and Jo are chosen, as are Mario's roommate Luigi (Folco Lulli) and German expat Bimba (Peter van Eyck). The two trucks depart early in the morning, full of gas and of nitro. Danger awaits.Theirs is not an easy task. The road is full of ruts. In one place, the wooden deck that trucks use to make a sharp turn up the mountain has been damaged from disuse. It's hot and muggy. And one has to be very, very careful, as even the smallest bump might set the whole shebang off. There's also tension among the four drivers – Luigi is unhappy that Mario is spending more time with Jo than with him, Mario is unhappy with what he perceives as Jo's cowardice. Bimba seems to get along with everyone, though.The whole time I was watching this movie, I was certain not all four were going to make it. I will not spoil what is now a sixty-three-year-old movie, but I was still genuinely surprised by the ending. This ain't no fairy tale or sitcom. This is a movie about desperation, redemption, sacrifice, and comeuppance. It's not necessarily about justice.The Wages of Fear is a singularly terrific movie from start to finish, exquisitely shot and expertly written. Its money maker is its tension, something present here in spades. The writing is impeccable; even personality changes make perfect sense within the film's context. There are intricacies within a straightforward plot. This is a must see for lovers of thrillers.",,,,,,,,,,,,,,
227,The Wizard of Oz," Still Has Its Magic
",,"Judy Garland's portrayal of Dorothy, Dorothy's oddball Oz friends, ""Somewhere Over the Rainbow"", and the rest of this fine production of ""The Wizard of Oz"" have lost little of their magic over the years. While it has become oddly fashionable in recent years to deride this kind of classic, innocent fantasy, the movie itself has aged very well, and it is likely to retain an appreciative audience for some time to come.There's no doubt that part of the appeal of the story and the characters comes from them being such old friends to so many cinema fans, but there are also good reasons why they have endured for so long, and have been able to hold up even after becoming so familiar. Although Dorothy is not a particularly complex character, she represents an innocent but deep yearning that is easy to identify with. Likewise, the 'Oz' characters are bizarre enough to remain interesting, but there is a core of substance that again is easy to believe in. Who does not feel that he or she could use at least one of the things that Dorothy's friends want?The adaptation from the original story is done quite well, making fine choices for the characters and episodes that would work on film. The settings and visual effects may not impress the devotees of today's computer imagery, but in their time they certainly demonstrated a great deal of skill and planning, and even now, in their own way they are more believable than are most of the computer tricks that have become so overused.The popular story has also been used for a number of more recent adaptations, and some of them have had some good points of their own. But this Wizard remains by far the most wonderful of the versions of the classic tale.",,,,,,,,,,,,,,
228,The Wolf of Wall Street," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",,"This film arrived in the UK with awards and Oscar nominations all around it, adding an expectation which it really didn't need adding since even without any of that it is ultimately a Scorsese film with a big name cast. It also arrives with some other stuff because the film has been criticized for near glamorization of the excesses that Belfort was able to experience with his ill-gotten funds and, to be honest, it is an impression that isn't helped when you consider that this film was put forward to the Golden Globes in the Musical/Comedy section. Now I am sure that was a political move by the studio, but it does say something about the film because indeed for most of it we have stuff so unbelievable and so excessive that it is hard not to laugh at it. It is hard not to enjoy it.And this is a problem, because the first 2 hours and a bit of this film is really engaging and enchanting in how much of a rush it gives you, how enticing it is and just how much vibrant energy it all has. The viewer is swept along and I guess to a point this is the film doing its job well because not only are we being told a story but we are first hand seeing how easy it is to get caught up in the grab for success, for money, for status. In this regard the film works really well because throughout the film I really was glad to be part of it and wanted it for myself; I don't think the film goes out of its way to glamorize this excess and this life, but for sure it doesn't do much to balance it – and this really is my problem with the film.The structure, subjects and delivery of this film is so inherently similar to Goodfellas that it is hard not to mention it. If you remember the opening of Goodfellas you'll remember that it opens with a memorably violent scene where an near-dead man in the back of a car is stabbed by Hill and his colleagues in a scene that is oppressive and violent but yet ends with the narration telling us ""as far back as I can remember I wanted to be a gangster"" and snaps to credits under a big track from Tony Bennett. This scene is important because it works as a microcosm of the whole film – the appeal but also the cost, all in one place. Wolf of Wall Street never has any of that and it hurts it. I suspect the message of the film is that our financial systems are screwed and that ultimately the rich will never be in the same world as the average person, because this is what I took from the rather sobering final scenes. However if this is the point it is trying to make then it really hurts itself with the rest of the film seeming to say ""so why not get on board"". I know this is not the case but the lack of a ""point"" or an agenda it the film means that it naturally fills it with its own, which is a weird feeling.But then again – I guess it is a comedy. So the infamous Quaalude scene is not horrific but rather hilarious, the scenes of excess and of criminality are not equally appealing and repulsive – they are almost totally appealing, we hardly get the other side or get to see a victim here, and a few seconds on the subway with the FBI agent really does nothing but yet again make the suggestion that ""it's all broken so why not at least get rich yourself"". Getting away from this, it is a well made film. Scorsese makes this award season's second film to owe a massive debt to Goodfellas (American Hustle being the other) and he directs the film with energy; music is used well as one would expect and the editing makes the film pop. DiCaprio is great in the lead – OK he doesn't find the heart of the character, but the film doesn't ask him to. Instead he is charismatic and energetic, drawing the viewer in and giving the film its energy. The supporting cast is deep with names and familiar faces and it is a statement about how well the film holds the viewer, because it isn't distracting no matter how many famous faces or supporting character from TV appear (although I did notice that this and American Hustle had lots of faces from HBO's Boardwalk Empire). Jonah Hill is over the top in a way that works, although I am surprised to see him getting an Oscar nomination for it in such a crowded year.Wolf of Wall Street has had a lot of praise and this will continue as the Oscars approach and are awarded. Personally I enjoyed the film as a funny true story delivered with energy and excess but in many ways it is not Goodfellas and the most important of these is that the film lacks a moral core to itself, to its characters and to its message. I don't mind the ""it's all screwed so who cares"" message that it ultimately seems to give, but I didn't feel comfortable with how wide a smile it had on its face while it was delivering it.",,,,,,,,,,,,,,
229,There Will Be Blood," The Truth Hurts
",10,"People did not like this movie for a simple reason: too negative. I can understand that this movie is so depressing in so may ways. What it shows that Big Fish eats Litte Fish and none of us want to think about that anymore than most of us experience it in our daily life. It shows the battle between the evangelicals and the corporate business man. Or maybe even the battle between evangelicals of today and the non-religious people or atheists of today. Even worse is that this movie shows that religious people, priests are or can be as bad as a corrupt oil man. Maybe why people did not like this movie is because it might have offended them. Especially Paul Dano playing the priest. Both Daniel Day Lewis and Paul Dano are wrong and too extreme on their opinions. People are able to accept this. What people cannot accept is though that these same extremities and same misguided opinions from both characters are very much true in that they are heavily believed still today. Not all Christains are like Paul Dano's character and not all business man are like Daniel Day Lewis's character but many are like them. That is the world we live in.Now is their any alternative or positive side? The answer is yes and that is H.W. the son of Daniel Plainview(Daniel Day Lewis). He epitomizes hope. He shows that despite being deaf and having a father who uses him as a ploy for better business he can still break free of the chains that he is being tied down by. What separates H.W. from the residents and evangelists of Little Boston? The difference is that he and his father are educated and they are not. That is how Daniel Plainview is able to manipulate and cheat them the Sunday family, even Eli Sunday(Paul Dano) the priest and preacher of Little Boston. From what H.W. sees and experiences he sees that much of what is around him is just wrong. He uses his experience that he had gained as a kid to break free of the corruption and chaos that could have taken over him. That is one aspect of the education I'am talking about: our experiences and understanding of what is happening around us. Now to get to the technical aspects of There Will Be Blood. It is just truly spectacular in every way. First off the acting was amazing. Daniel Day Lewis gave arguably the best performance of his career playing Daniel Plaiview or ever since movies began to be made. He freaked me out and probably shocked many people. His thirst for power and money was at such a high level that it made me wonder about what people are really capable of. The deceiving, the greed, the thirst for power and the every man for himself attitude actually looked more real than ever to me. Without Daniel Day Lewis I don't think this movie could have achieved what it has. Paul Dano gave a great performance as Eli Sunday though people tend to disagree. I think he gave a great portrayal of an extremist evangelical priest of how he himself had his own thirst for power and how he was more blasphemous then respectful and gracious to god then how you would expect a priest to be. How could people not be shocked by these two characters, I was myself.Why was the music for this movie not liked. I thought this was among the top five musical scores I have ever heard. The music perfectly gave you the feeling of the corruption and deception setting into the movie. It perfectly intertwined with the rest of the movie as the movie itself was ever growingly becoming more and more chaotic and surreal. Probably too shocking though.Paul Thomas Anderson I believe gave the best directing job of the year. He was able to show the oil fields and its processes, the rise of an oil man, the way everyone can be bought even a priest and the hope that H.W. represented. This movie was never boring and it was as stunning of a directing job as Daniel Day Lewis gave as a performance for his role in this movie. The intensity of this movie was as high as a movie could possibly be and some of the credit for this has to go to the director. The cinematography and the music seemed to intertwine perfectly like the rest of the movie. It gave the sense of the time period and as said before the greed, deception, etc. The cinematography did not just give you a negative feeling but a feeling as if what you are watching is real.You should not like this movie just because of the great technical achievements as you should not for any movie but for what it says and how it says it. I'm not even sure if you should enjoy this movie in general but you should not be blinded by your opinions. I applaud you whoever out there who can somewhat understand this movie and get past the lying and deceiving we do to ourselves. This movie really shows the humanity of human beings. Why is this rated-R?It has so many intense scenes that if you get inside this movie it is truly haunting. Now maybe this movie was too powerful for many people, it was probably even shocking for realists. Maybe though its not that surprising that so many people don't like this movie because the truth hurts. Not the truth about corruption or about people but the truth about ourselves.",,,,,,,,,,,,,,
230,"Three Billboards Outside Ebbing, Missouri"," Anger begets more anger
",8,"Frances McDormand is a grieving mother who puts up ""Three Billboards Outside of Ebbing, Missouri"" in this 2017 black comedy directed by Martin McDonagh.Mildred Hayes (McDormand) is disgusted that the police haven't found her daughter's rapist and killer, so she takes out billboards asking why the chief of police, Willoughby (Woody Harrelson) hasn't done anything about the case.The billboards set off anger, violence, and revenge motifs in this small town. Things become worse when a pent-up police officer, Dixon (Sam Rockwell) becomes enraged and starts acting out.Lots of swearing, lots of violence, and lots of laughs to be had in this film. It was strange to watch as I had just seen another film, Past Life, that focused on the subject of anger and pain, and how it can eat a person up and destroy them. This film is yet another good illustration of that, as Mildred stops at nothing to make a point.The one-liners are amazing, and Mildred's speech to the priest who comes by to ask her to remove the billboards is hilarious. The movie is filled with strong performances and equally well-developed characters. We see all of their sides - violent, kind, vengeful, angry, sad; we finally realize they're just people driven in some cases to extremes.Harrelson's performance is touching -- we're prepared to dislike him but his sincerity and humanity come through. As Dixon, Rockwell seems like a monster, but once he acts out, he's able to focus his energy a little better.And then there's McDormand, a powerhouse. She's not good ol' Marge in Fargo. She's a tough woman with a broken heart who takes out her anger any way she can. It's a beautiful, multilayered performance. Highly recommended, asking the questions of where revenge and hatred can take us, and deciding when and if it stops.",,,,,,,,,,,,,,
231,To Be or Not to Be," A question of taste
",10,"A number of interest points here. A brilliant premise. Material that was daring at the time, that one is amazed at what it got away with even if some of it may be an acquired taste. That it was the final film of the lovely Carole Lombard, who died far too young in a plane crash not long after with much more to give. And that it was directed by Ernst Lubitsch, a personal favourite of mine who had one of the most distinctive directing styles for any director often cited as ""the Lubtisch touch"".Found 'To Be or Not to Be' a truly fabulous film, have seen many very good to masterpiece films recently (as well as inevitably some duds) and this stands out among the very best of them. What could easily have been tasteless and offensive, with what it was satirising and considering the time, turned out to be one of the funniest comedies seen recently and ever actually and wartime comedies have seldom been funnier or more original. It also contains some of the best work of all involved. In front of and behind the camera, am aware that sounds very cliched but to me it's true.'To Be or Not to Be' looks great, immaculately yet atmospherically designed with a real sense of period and beautifully shot without being too glamorous. The music is neither too jaunty or low key, while Lubitsch's direction is one of 'To Be or Not to Be's' biggest stars in its sophisticated style that one can recognise from anywhere.Regarding the script, it is intricate and full of sharp wit and hilariously quotable lines that as mentioned above in my first paragraph when talking about the material being daring. The opening gag is hysterical and one that one does not expect, while the running joke concerning Robert Stack as Maria's (played by Lombard) admirer is an example of a running joke that doesn't get old prematurely and doesn't get repetitive, dangers with running jokes. 'To Be or Not to Be' is not just non-stop hilarity though, there is also surprising pathos that one doesn't always get in comedy and is genuinely poignant. Affectionate and inspiring are further things to describe and never had any problem with the pace.Lubitsch's direction is one of two particularly wonderful things about 'To Be or Not to Be'. The other is the simply sublime cast, showing Jack Benny at his funniest and Lombard being an absolute joy in all senses (found her touching too but a lot of it was to do with it being her final film and what a talent she was). Stack is amusing and charming and Stanley Ridges and Sig Ruman are great fun.Altogether, fabulous. Even in films that fit in the ""loved it"" category, improvements can be pointed out in order to be balanced, but in the case of 'To Be or Not to Be' there is nothing to fault. 10/10",,,,,,,,,,,,,,
232,To Kill a Mockingbird," One of the most important films of all time
",10,"To Kill a Mockingbird is the movie based on the Harper Lee novel of the same name about Scout, Jem and their father, Atticus Finch who is an attorney in a small southern town.  It is both a coming of age story about the children as well as a hard-hitting drama, as Atticus defends a black man who is on trial for the rape of a white woman.  This review is not an easy one to write, despite the fact that I have seen this film at least 10 times.  The reason it does not come easily is that this is one of the most personally important films I have ever seen and is in my personal `Top Five of All Time'.  I'm certain there is nothing that can be said about the film that has not already been repeated a multitude of times, so I guess the best thing to do is explain why the film is so important to me.I first saw this film several years ago and was so profoundly affected by it that I immediately watched it again.  Of course, the defense of a man wrongly accused of a crime is a common story line, but To Kill a Mockingbird stands out as an exceptional example for several reasons.  Among them, the date that the film was released:  1962, on the cusp of the civil rights movement in America, and the fact that it takes place in the south in the 1930's.  It is also far from the first film to explore the experiences of children and their own personal growth, but To Kill a Mockingbird stands out because of its sheer honesty and natural performances by the child actors portraying these rich characters.  But most of all, this film is special because of Gregory Peck's portrayal of Atticus Finch, a true hero.  At the risk of sounding histrionic, my heart aches when I watch him on screen because he is such an incredible man, and is so inherently good.  No matter how many times I have seen this film, I smile when I see his interaction with his children, and I well with tears when I see his incredible strength of character.  (No easy feat to break through the armor of this cynical film geek who, if given the chance would remake at least a few dozen films with tragic endings.) I was sitting in my car listening to National Public Radio recently the day Gregory Peck died, and I'm not ashamed to admit that I sat and cried hearing the retrospective they offered  mainly because the man who portrayed my own personal cinematic hero was gone, but also because Peck lived his life with the same conviction as his best known role; a fact that makes Atticus Finch all the more tangible.  The American Film Institute recently named Atticus Finch the number one hero of all time, a choice I consider both brave and insightful in an age where our heroes generally either wield weapons or have super human physical strength.  Atticus Finch fights evil as well, but with his strong moral fiber and his mind.  To Kill a Mockingbird is generally required reading during the course of one's education.  If you have not read it, do so.  If you have not seen the film, do so; and share it with others.  It is an exceptional film that stands the test of time and will remain an important addition to film history for as long as the genre exists.  --Shelly",,,,,,,,,,,,,,
